Unnamed: 0,Userscore,Username,Game_ID
106097,3,RyanDeary,526
41502,10,Lolasaurus,92
70020,2,Lolasaurus,218
114704,10,Lolasaurus,606
14441,10,Serjo,24
133124,10,Serjo,758
27231,10,TriReeval,56
49266,10,TriReeval,126
18705,10,Psychedelic,34
193987,10,Psychedelic,1467
266832,9,Psychedelic,3024
68859,9,11254man,209
86207,5,11254man,349
107946,9,11254man,536
109053,8,11254man,549
166857,0,jugger_dk,1078
206607,2,jugger_dk,1671
277521,9,jugger_dk,3253
186818,2,MartianInvader,1376
220224,1,MartianInvader,1934
274983,9,MartianInvader,3164
75566,10,kakuzu281281,263
119613,10,kakuzu281281,639
11182,0,ErikK.,20
74110,10,ErikK.,256
136985,10,ErikK.,796
52650,3,maverick0023,141
142989,9,maverick0023,803
229151,1,maverick0023,2102
19652,5,57ashdot,38
109637,9,57ashdot,565
256305,9,57ashdot,2790
245583,10,LeviN.,2514
276363,9,LeviN.,3217
34614,10,xEnAlex,71
115042,8,xEnAlex,607
231383,5,xEnAlex,2137
104742,8,Osedax,514
139161,0,Osedax,803
171129,8,Osedax,1141
253535,1,Osedax,2708
74958,6,ZeroByDivide,263
107753,7,ZeroByDivide,536
278160,2,ZeroByDivide,3261
4805,10,poopdeck2000,9
5505,10,poopdeck2000,9
116753,10,poopdeck2000,614
150771,9,poopdeck2000,862
8580,9,Fostero1993,14
26229,9,Fostero1993,55
56391,10,Fostero1993,153
62199,8,Fostero1993,178
66973,10,Fostero1993,201
79431,10,Fostero1993,303
88013,9,Fostero1993,365
100474,10,Fostero1993,462
119106,9,Fostero1993,639
184747,8,Fostero1993,1328
201506,9,Fostero1993,1594
203779,8,Fostero1993,1637
232247,9,Fostero1993,2161
237047,8,Fostero1993,2252
257314,7,Fostero1993,2806
266503,7,Fostero1993,3012
280471,7,Fostero1993,3324
15123,10,AndrewB,25
40444,10,AndrewB,85
48832,10,AndrewB,123
52181,5,AndrewB,137
101736,3,AndrewB,476
117470,8,AndrewB,621
154691,0,AndrewB,911
198604,10,AndrewB,1536
16598,9,BlackfuryRises,29
29166,9,BlackfuryRises,60
79299,10,JKekaNVKZ,301
215779,10,JKekaNVKZ,1835
10263,9,T.,18
227820,0,T.,2069
44576,10,ProGamerZix,107
66401,10,ProGamerZix,201
120887,10,ProGamerZix,646
170172,10,ProGamerZix,1128
204755,10,ProGamerZix,1641
239331,10,ProGamerZix,2306
262253,10,ProGamerZix,2912
135214,10,Verthiss,783
203609,10,Verthiss,1633
227148,10,Verthiss,2058
271490,10,Verthiss,3102
194488,3,Psynapse,1473
219410,8,Psynapse,1914
67408,10,heimskringla,201
163848,4,heimskringla,1038
12090,10,killtacular,20
78384,10,killtacular,295
91992,10,killtacular,415
155675,10,killtacular,919
102031,5,NickN,476
249774,10,NickN,2605
38312,4,silvergamer,84
92669,10,silvergamer,429
125735,9,silvergamer,677
135168,4,silvergamer,782
179959,7,silvergamer,1263
185253,6,silvergamer,1343
240174,7,silvergamer,2328
255226,2,silvergamer,2761
281297,7,silvergamer,3357
1217,10,BobW.,2
44012,10,BobW.,104
46968,9,BobW.,118
174897,9,BobW.,1194
180296,10,BobW.,1265
213551,10,BobW.,1786
237149,10,BobW.,2255
272282,10,BobW.,3109
28249,10,Gawee08,57
38369,10,Gawee08,84
86732,9,Gawee08,355
206319,10,Gawee08,1671
277024,9,Gawee08,3228
53495,7,LordKinoda,141
84310,9,LordKinoda,336
188831,8,LordKinoda,1386
56038,10,Snaketiger,153
118922,10,Snaketiger,639
165659,9,Snaketiger,1064
43964,10,ZachF.,103
137026,10,ZachF.,796
147894,9,ZachF.,844
179283,9,ZachF.,1247
45714,10,DanielY.,109
90083,10,DanielY.,390
117427,9,DanielY.,620
188814,10,DanielY.,1386
1852,10,danp,4
37964,10,danp,83
123583,0,lightfast,672
210160,9,lightfast,1741
3881,6,austenite,8
4936,6,austenite,9
5636,6,austenite,9
78410,5,austenite,295
99615,10,austenite,458
120417,10,austenite,643
130096,2,austenite,728
181123,5,austenite,1269
185602,10,austenite,1346
266996,8,austenite,3028
279868,5,austenite,3324
77851,9,xexoxix,287
167222,10,xexoxix,1083
1167,3,pookie,2
14405,10,pookie,24
14807,5,pookie,25
18931,10,pookie,35
25305,10,pookie,52
29626,10,pookie,63
30222,9,pookie,66
44154,10,pookie,106
69925,10,pookie,218
71326,9,pookie,228
76202,9,pookie,271
76694,10,pookie,278
77359,10,pookie,284
77621,9,pookie,286
79520,10,pookie,307
81115,9,pookie,316
86562,8,pookie,354
110867,9,pookie,584
114618,10,pookie,602
121693,10,pookie,663
168735,9,pookie,1099
202858,10,pookie,1626
209796,7,pookie,1730
225162,8,pookie,2012
231106,8,pookie,2137
280851,10,pookie,3340
241340,9,SthlmHappyDude,2370
263792,10,SthlmHappyDude,2944
104555,10,Stefarooh,514
142665,10,Stefarooh,803
194933,9,Stefarooh,1474
59727,9,HeavySandviches,166
144274,0,HeavySandviches,811
190433,9,HeavySandviches,1409
67941,10,Razz5928,206
230115,0,Razz5928,2106
112313,9,Warlord8,594
252183,10,Warlord8,2676
263321,9,Warlord8,2937
48759,10,AdamP.,123
129531,10,AdamP.,718
202794,8,AdamP.,1622
214030,9,AdamP.,1788
246449,5,AdamP.,2543
266359,8,AdamP.,3009
98666,0,cocolapin,454
107070,10,cocolapin,533
138869,0,cocolapin,803
135593,3,AlFredo2,792
259032,0,AlFredo2,2854
41035,7,tangency,87
59595,9,tangency,166
105334,8,tangency,516
399,9,Tokyochuchu,0
1414,9,Tokyochuchu,2
14660,7,Tokyochuchu,25
16298,8,Tokyochuchu,29
19133,7,Tokyochuchu,36
21956,10,Tokyochuchu,46
24374,8,Tokyochuchu,51
25079,5,Tokyochuchu,52
29095,8,Tokyochuchu,60
29337,10,Tokyochuchu,62
29787,8,Tokyochuchu,64
30433,7,Tokyochuchu,67
36429,8,Tokyochuchu,75
36558,9,Tokyochuchu,76
42785,6,Tokyochuchu,99
46686,8,Tokyochuchu,115
51518,10,Tokyochuchu,135
57791,10,Tokyochuchu,155
59529,10,Tokyochuchu,166
60689,4,Tokyochuchu,170
71695,10,Tokyochuchu,232
72835,10,Tokyochuchu,244
74540,10,Tokyochuchu,262
77001,7,Tokyochuchu,280
78232,7,Tokyochuchu,291
83797,8,Tokyochuchu,331
86350,7,Tokyochuchu,350
88162,10,Tokyochuchu,366
89423,4,Tokyochuchu,387
90661,5,Tokyochuchu,391
92919,9,Tokyochuchu,432
102792,6,Tokyochuchu,490
103362,10,Tokyochuchu,498
108301,5,Tokyochuchu,547
110633,8,Tokyochuchu,580
114731,7,Tokyochuchu,606
127321,4,Tokyochuchu,694
130236,7,Tokyochuchu,729
152162,7,Tokyochuchu,872
152671,5,Tokyochuchu,880
154599,6,Tokyochuchu,911
157770,7,Tokyochuchu,941
158479,6,Tokyochuchu,949
162044,8,Tokyochuchu,1011
163721,8,Tokyochuchu,1037
166664,7,Tokyochuchu,1071
168175,8,Tokyochuchu,1087
190215,5,Tokyochuchu,1409
195557,8,Tokyochuchu,1480
195808,10,Tokyochuchu,1486
200945,9,Tokyochuchu,1577
218812,9,Tokyochuchu,1898
225281,7,Tokyochuchu,2015
234680,6,Tokyochuchu,2198
237890,6,Tokyochuchu,2266
239377,6,Tokyochuchu,2309
239892,6,Tokyochuchu,2326
244849,5,Tokyochuchu,2479
245907,8,Tokyochuchu,2521
246989,6,Tokyochuchu,2566
254335,5,Tokyochuchu,2724
255476,8,Tokyochuchu,2768
272175,7,Tokyochuchu,3109
282285,10,Tokyochuchu,3381
26086,10,jakeman25,55
54204,10,jakeman25,142
63095,9,jakeman25,179
66286,10,jakeman25,201
116936,10,jakeman25,618
132805,10,jakeman25,748
165490,9,jakeman25,1064
183027,10,jakeman25,1303
214323,10,jakeman25,1802
218124,10,jakeman25,1888
139714,1,c755020,803
182047,8,c755020,1282
34310,5,stephen0983,71
82306,9,stephen0983,324
125977,5,stephen0983,678
150229,10,stephen0983,860
85772,10,Squall,345
133461,10,Squall,769
235394,9,Squall,2221
49291,9,Renzar,126
64608,10,Renzar,195
71736,10,Zpiff,232
112707,5,Zpiff,595
251434,8,olievlekje,2660
264594,0,olievlekje,2962
8988,5,PhoebeR.,16
20191,10,PhoebeR.,39
41608,10,PhoebeR.,92
29156,10,finalroad21,60
61848,10,finalroad21,176
115995,10,finalroad21,607
15445,7,archonome,26
24194,3,archonome,51
29714,7,archonome,63
42997,6,archonome,99
54248,0,archonome,142
67049,6,archonome,201
71466,10,archonome,230
102554,10,archonome,485
114621,10,archonome,602
180464,10,archonome,1266
186215,8,archonome,1357
189053,9,archonome,1397
208947,5,archonome,1705
214565,8,archonome,1805
230421,9,archonome,2111
231345,1,archonome,2137
258938,8,archonome,2853
75661,0,CynicalFurry,263
193084,10,CynicalFurry,1449
55655,10,BrentM.,151
136583,10,BrentM.,796
246964,9,BrentM.,2566
180652,0,jbrock11,1266
245242,3,jbrock11,2493
148016,10,Jacek,847
209691,8,Jacek,1730
225286,9,Jacek,2015
34855,0,Babinski,71
221510,6,Babinski,1934
241095,4,Babinski,2360
93745,1,dddd2,443
247453,3,dddd2,2585
226997,10,JaySkillz13,2053
235572,10,JaySkillz13,2225
1842,8,VengeanceUK,4
53647,7,VengeanceUK,141
80192,6,VengeanceUK,311
131470,9,VengeanceUK,741
142364,7,VengeanceUK,803
210674,8,VengeanceUK,1741
219412,8,VengeanceUK,1914
231256,9,VengeanceUK,2137
254019,9,VengeanceUK,2720
25466,10,Eikast,55
50976,10,Eikast,128
56930,10,Eikast,153
76287,8,Eikast,276
129031,9,Eikast,716
156450,9,Eikast,931
168332,10,Eikast,1090
173672,8,Eikast,1166
202955,9,Eikast,1628
221812,9,Eikast,1934
257958,10,Eikast,2822
273245,9,Eikast,3123
75423,7,crazayman123,263
127136,9,crazayman123,691
156340,8,crazayman123,931
207143,8,crazayman123,1682
222847,7,crazayman123,1949
220681,1,unbornchikken,1934
226675,10,unbornchikken,2047
110290,10,The_Berzerker,569
176761,10,The_Berzerker,1210
35822,10,erezike,72
82162,9,erezike,323
149291,9,erezike,849
162626,0,erezike,1016
270190,0,erezike,3089
278968,0,erezike,3298
282031,4,erezike,3369
25645,10,roachzc,55
57242,7,roachzc,153
67319,10,roachzc,201
99398,8,roachzc,454
117016,7,roachzc,618
158393,9,roachzc,948
191388,9,roachzc,1422
214358,7,roachzc,1802
46467,8,LauriS.,110
88443,6,LauriS.,368
127573,5,LauriS.,696
115320,10,dntshoot,607
124338,0,dntshoot,672
29562,4,humanhaggis,62
73483,8,humanhaggis,254
103970,9,humanhaggis,503
121655,10,Vladaimmortal,662
141531,6,Vladaimmortal,803
178790,0,Vladaimmortal,1236
93117,9,TonyW,435
180275,8,TonyW,1265
273756,2,asquirrel,3147
279742,1,asquirrel,3324
89502,9,ChuckWoolery,387
130199,10,ChuckWoolery,729
133822,3,ChuckWoolery,771
183970,9,ChuckWoolery,1311
218579,10,ChuckWoolery,1898
53213,8,Nimzabaat,141
76105,7,Nimzabaat,269
125891,6,Nimzabaat,677
191226,7,Nimzabaat,1418
209500,7,Nimzabaat,1725
249986,7,Nimzabaat,2607
3023,10,BAG-GOMEZ,5
3371,10,BAG-GOMEZ,6
47806,10,BAG-GOMEZ,122
246447,10,BAG-GOMEZ,2542
273248,10,BAG-GOMEZ,3123
65107,7,AmyRoses,195
157729,7,AmyRoses,940
166656,9,AmyRoses,1071
237891,8,AmyRoses,2266
38401,7,feistin,84
76433,8,feistin,276
174427,6,feistin,1186
239211,8,feistin,2297
125189,10,Theninja,672
210481,4,Theninja,1741
84111,9,JonD,336
92347,10,JonD,419
142113,9,JonD,803
197767,4,JonD,1525
21219,9,The7thDragon,43
200098,10,The7thDragon,1554
219842,10,EBidd,1928
236288,5,EBidd,2242
14655,10,liquefire,25
22054,7,liquefire,46
48716,7,liquefire,123
111185,5,liquefire,587
2785,10,AlexD.,5
55456,10,AlexD.,147
81816,5,AlexD.,323
90841,10,AlexD.,394
91853,9,AlexD.,415
103305,9,AlexD.,497
126529,6,AlexD.,686
126530,6,AlexD.,686
128317,10,AlexD.,709
136677,10,AlexD.,796
149954,10,AlexD.,857
156991,10,AlexD.,935
161817,10,AlexD.,1003
163054,9,AlexD.,1024
205019,9,AlexD.,1647
208595,10,AlexD.,1704
271965,10,AlexD.,3103
55979,10,megadethizer,153
200572,10,megadethizer,1566
177934,4,Bubbeh,1217
203149,4,Bubbeh,1630
60658,10,KratosGodKiller,170
209848,10,KratosGodKiller,1731
13196,9,dr9188,21
54495,7,dr9188,142
76515,10,dr9188,276
180541,10,dr9188,1266
231491,5,dr9188,2137
271162,10,dr9188,3098
159558,10,PizzaWizard,963
167865,6,PizzaWizard,1085
10689,10,Bladeofwar94,20
18735,10,Bladeofwar94,34
20074,10,Bladeofwar94,38
39713,6,Bladeofwar94,84
50188,8,Bladeofwar94,126
60563,10,Bladeofwar94,168
65704,10,Bladeofwar94,195
121433,8,Bladeofwar94,658
199880,5,Bladeofwar94,1540
207172,8,Bladeofwar94,1682
13657,10,TiagoGM18,22
70971,8,TiagoGM18,225
156822,10,TiagoGM18,931
40042,6,JackA.,85
153022,10,JackA.,885
279452,10,JackA.,3318
81688,2,lutan1,323
92703,1,lutan1,430
100990,9,lutan1,474
111353,10,lutan1,589
197496,4,lutan1,1525
377,2,EnddorD.,0
19868,10,EnddorD.,38
149589,10,cmlabianca,853
222199,8,cmlabianca,1944
244439,8,cmlabianca,2463
265697,9,cmlabianca,2994
106805,9,LiboWang,532
180107,10,LiboWang,1264
249899,6,LiboWang,2605
31717,10,D3NGZ,69
45571,10,D3NGZ,107
73057,10,D3NGZ,245
138571,9,D3NGZ,802
264111,9,D3NGZ,2944
9160,10,AndrewWen,16
21119,9,AndrewWen,42
21342,10,AndrewWen,43
51279,10,AndrewWen,131
58962,10,AndrewWen,161
152803,4,Karonic,883
174521,10,Karonic,1186
192934,10,Karonic,1449
211202,7,Karonic,1747
173616,4,kickmyass,1166
241715,8,kickmyass,2371
256652,9,kickmyass,2790
33144,0,ZombehPoneh,71
97178,9,ZombehPoneh,454
158672,10,TommyR.,955
281349,8,TommyR.,3359
4596,0,mkk255,9
5296,0,mkk255,9
79572,10,BogdanD.,307
92012,8,BogdanD.,415
31965,10,MrMT,69
87166,6,MrMT,359
100124,10,MrMT,458
115048,9,MrMT,607
135729,10,MrMT,792
183365,10,MrMT,1304
243230,9,MrMT,2423
140049,2,dentagram,803
183739,10,dentagram,1310
267097,10,FloorTank,3028
274027,9,FloorTank,3149
105134,4,losik,515
163943,9,losik,1038
273762,4,losik,3147
38892,0,Magdi_alafifi,84
74006,4,Magdi_alafifi,254
103744,9,Magdi_alafifi,501
109427,10,Magdi_alafifi,563
130873,9,Magdi_alafifi,731
157469,10,Magdi_alafifi,938
177644,7,Magdi_alafifi,1216
196078,7,Magdi_alafifi,1488
256048,6,Magdi_alafifi,2787
44891,10,EatableBread,107
194470,4,EatableBread,1473
267556,8,EatableBread,3034
128342,0,AbrahamLink,710
243673,10,AbrahamLink,2438
859,6,Meta1234,0
3145,8,Meta1234,5
3463,8,Meta1234,6
8936,10,Meta1234,15
13697,4,Meta1234,22
19357,8,Meta1234,36
23173,7,Meta1234,50
39748,9,Meta1234,84
44266,7,Meta1234,106
48132,8,Meta1234,122
55225,7,Meta1234,144
69357,7,Meta1234,211
70162,10,Meta1234,219
72251,10,Meta1234,234
72699,9,Meta1234,241
72803,9,Meta1234,242
73168,10,Meta1234,247
93025,9,Meta1234,433
93359,8,Meta1234,437
95266,9,Meta1234,449
102639,10,Meta1234,487
104028,8,Meta1234,504
121727,10,Meta1234,663
126449,10,Meta1234,682
130824,10,Meta1234,731
157898,4,Meta1234,941
158930,8,Meta1234,959
164333,9,Meta1234,1043
170228,10,Meta1234,1128
177880,10,Meta1234,1216
184201,10,Meta1234,1314
191265,5,Meta1234,1419
216245,10,Meta1234,1837
222901,4,Meta1234,1949
236263,6,Meta1234,2239
242437,8,Meta1234,2387
251208,10,Meta1234,2658
266325,8,Meta1234,3004
283920,10,Meta1234,3412
93803,9,Simon150999,443
213332,5,Simon150999,1786
229842,9,Simon150999,2106
274760,6,Simon150999,3154
124229,8,DannyWeed08,672
218362,9,DannyWeed08,1897
26335,10,Fenixiliario,55
63878,9,Fenixiliario,181
79335,10,Fenixiliario,301
87712,9,Fenixiliario,364
129839,9,Fenixiliario,724
203144,10,Fenixiliario,1629
233579,10,KrispyKleen,2172
268992,8,KrispyKleen,3062
16470,9,voiceopinion,29
61328,10,voiceopinion,176
122157,0,voiceopinion,672
145238,0,voiceopinion,811
84896,10,Slipper,340
89175,9,Slipper,381
145903,6,Slipper,814
177204,9,Slipper,1216
183890,9,Slipper,1310
197059,8,Slipper,1515
259359,2,Slipper,2854
26165,8,Masterbaiter,55
62514,10,Masterbaiter,179
75913,9,Masterbaiter,268
261375,6,Masterbaiter,2895
25281,10,Navelpluis1337,52
42726,9,Navelpluis1337,99
69289,10,Navelpluis1337,211
78146,10,Navelpluis1337,291
204063,9,Navelpluis1337,1639
236453,10,Navelpluis1337,2243
250311,10,Navelpluis1337,2617
152241,10,LeeWilky,875
172257,4,LeeWilky,1160
119296,9,Baddawg865,639
263574,8,Baddawg865,2941
101885,4,MacM,476
230987,4,MacM,2134
291,10,mihaeru_keru,0
196060,8,mihaeru_keru,1488
173322,10,demontrace,1165
175954,1,demontrace,1201
101370,9,BlyddDrwg,475
175001,5,BlyddDrwg,1196
11871,10,JavierM.,20
80652,10,JavierM.,313
91988,10,JavierM.,415
12154,10,NickG.,20
15909,9,NickG.,27
19735,10,NickG.,38
29212,10,NickG.,61
40357,10,NickG.,85
58625,1,NickG.,160
78370,9,NickG.,294
100302,10,NickG.,459
126536,10,NickG.,686
133018,5,NickG.,756
133085,9,NickG.,757
136630,10,NickG.,796
180203,8,NickG.,1265
196264,10,NickG.,1493
208358,9,NickG.,1695
209597,8,NickG.,1728
228516,10,NickG.,2087
236249,9,NickG.,2238
239070,10,NickG.,2294
246833,9,NickG.,2556
275081,10,NickG.,3169
275699,9,NickG.,3197
281351,8,NickG.,3359
42411,9,AlexanderS,98
108579,10,AlexanderS,548
122382,0,MrDeviance,672
144039,0,MrDeviance,811
5859,10,zorakex,11
6159,10,zorakex,11
107399,10,heizendrat,533
132338,9,heizendrat,744
278490,9,heizendrat,3272
4439,10,VendettaBB,9
5139,10,VendettaBB,9
113476,0,VendettaBB,595
134662,1,VendettaBB,780
63522,10,BURRAK,179
107963,10,BURRAK,536
147527,7,BURRAK,842
155927,10,amplifie,925
281730,5,amplifie,3363
16979,10,Beardo,31
255231,8,Beardo,2761
51328,9,EmperorAlphonse,133
213567,8,EmperorAlphonse,1786
188373,1,SeasideHermit,1383
259853,3,SeasideHermit,2854
128047,6,Ludbig,702
133065,8,Ludbig,756
175733,7,Ludbig,1201
45415,5,gun661,107
73454,3,gun661,254
131694,3,gun661,743
141664,4,gun661,803
149081,10,gun661,849
174414,4,gun661,1186
232707,5,gun661,2169
236143,7,gun661,2237
267021,5,gun661,3028
8312,4,rrt,14
25540,10,rrt,55
61892,10,rrt,176
87649,6,rrt,364
203038,10,rrt,1628
257274,8,rrt,2806
2231,7,SteveL.,4
12466,10,SteveL.,20
15041,10,SteveL.,25
20694,10,SteveL.,42
21412,10,SteveL.,44
25406,10,SteveL.,53
40485,10,SteveL.,85
65404,10,SteveL.,195
74457,2,SteveL.,260
81411,10,SteveL.,318
81786,10,SteveL.,323
89966,2,SteveL.,390
101706,0,SteveL.,476
106469,10,SteveL.,532
109091,10,SteveL.,551
111538,10,SteveL.,590
136326,10,SteveL.,796
136507,10,SteveL.,796
136535,9,SteveL.,796
136555,10,SteveL.,796
136578,10,SteveL.,796
136592,10,SteveL.,796
136593,10,SteveL.,796
136594,10,SteveL.,796
136633,10,SteveL.,796
136647,10,SteveL.,796
136659,10,SteveL.,796
136739,10,SteveL.,796
136754,10,SteveL.,796
136873,10,SteveL.,796
136874,10,SteveL.,796
136883,10,SteveL.,796
136947,10,SteveL.,796
136977,10,SteveL.,796
137008,10,SteveL.,796
137057,10,SteveL.,796
137191,10,SteveL.,796
137236,10,SteveL.,796
137275,10,SteveL.,796
137309,10,SteveL.,796
137377,10,SteveL.,796
137481,10,SteveL.,796
137508,10,SteveL.,796
137535,10,SteveL.,796
137583,10,SteveL.,796
137618,10,SteveL.,796
137628,10,SteveL.,796
146748,10,SteveL.,830
147321,10,SteveL.,840
168531,10,SteveL.,1093
176633,10,SteveL.,1209
188771,4,SteveL.,1386
192580,10,SteveL.,1446
222037,10,SteveL.,1935
224698,10,SteveL.,1991
228974,3,SteveL.,2094
280957,9,SteveL.,3348
52418,5,aimlessgun,141
113877,6,aimlessgun,595
10495,10,ChristopherB.,18
81812,9,ChristopherB.,323
155268,10,ChristopherB.,919
205531,9,ChristopherB.,1661
228141,9,ChristopherB.,2078
36289,10,JackC,74
46956,10,JackC,118
65492,10,JackC,195
172579,8,JackC,1160
176472,8,JackC,1203
205278,4,JackC,1649
207082,8,JackC,1680
217041,4,Kobold,1879
276613,8,Kobold,3219
71438,10,BrianO.,229
77588,10,BrianO.,286
190939,9,BrianO.,1413
251723,10,BrianO.,2668
14735,3,KingGamer,25
16703,0,KingGamer,30
61617,2,KingGamer,176
129425,4,KingGamer,718
200654,10,KingGamer,1568
236605,10,KingGamer,2246
72058,10,master256,233
259710,10,master256,2854
14547,9,Graves,25
88801,10,Graves,373
129384,9,Graves,718
149012,7,ATG141,849
282879,8,ATG141,3389
118500,3,wacousta7,629
180598,6,wacousta7,1266
183736,10,Bouter,1310
261553,10,Bouter,2896
119062,9,Forunner,639
185217,10,Forunner,1342
121411,7,AKinkyMidgit,658
212597,6,AKinkyMidgit,1761
255159,5,AKinkyMidgit,2759
127835,9,punch3871,699
199267,7,punch3871,1537
17890,10,mascotbeaver,33
94536,9,mascotbeaver,447
232888,10,mascotbeaver,2169
37829,7,JaredJ,82
79747,2,JaredJ,310
182108,0,JaredJ,1286
188705,7,JaredJ,1384
237573,9,JaredJ,2262
14521,10,DylanC,25
21570,10,DylanC,44
48639,3,DylanC,123
118182,10,DylanC,628
136058,7,DylanC,793
166495,10,DylanC,1066
197657,5,DylanC,1525
205517,9,DylanC,1661
58533,10,Stephen,160
156902,10,Stephen,933
158622,7,Stephen,952
169436,10,Stephen,1112
197513,9,Stephen,1525
237112,9,Stephen,2254
278923,7,Stephen,3295
60428,10,sandutter,168
93538,0,sandutter,443
177787,6,sandutter,1216
1733,2,MattE,4
101485,4,MattE,476
104430,10,MattE,514
137269,10,MattE,796
49149,7,epicman5125,126
109331,9,epicman5125,561
2953,10,DanielP.,5
12275,10,DanielP.,20
14109,10,DanielP.,23
14414,7,DanielP.,24
22477,10,DanielP.,48
37473,10,DanielP.,80
41630,10,DanielP.,92
81280,10,DanielP.,317
91997,8,DanielP.,415
127774,10,DanielP.,698
154478,10,DanielP.,908
165269,9,DanielP.,1063
200188,0,DanielP.,1560
242569,10,DanielP.,2403
36940,9,AdamE.,79
90832,10,AdamE.,394
121714,10,AdamE.,663
192612,10,AdamE.,1446
209323,10,AdamE.,1715
74736,0,gematric,263
134645,0,gematric,780
178845,0,gematric,1236
120134,7,Gamerridix,639
206087,7,Gamerridix,1668
104321,10,LordNord,510
118349,10,LordNord,629
138483,10,LordNord,802
180423,9,LordNord,1266
278517,10,LordNord,3273
18082,10,FizzBickets,33
45866,10,FizzBickets,109
265393,6,FizzBickets,2991
122702,2,agentissmith,672
144410,3,agentissmith,811
4912,9,pie4man4,9
5612,9,pie4man4,9
56278,10,inktank5544,153
252900,10,inktank5544,2701
256145,10,inktank5544,2789
81771,10,ChuckL.,323
82050,0,ChuckL.,323
191146,9,noscoperaiders,1418
199764,9,noscoperaiders,1540
212419,9,noscoperaiders,1761
267335,9,noscoperaiders,3034
8427,8,Ocosu,14
26110,10,Ocosu,55
207881,7,Ocosu,1693
155173,10,EvanE.,919
249673,10,EvanE.,2600
12384,10,chris,20
136164,10,chris,795
137429,10,chris,796
239395,10,chris,2310
74974,0,AppleBreen,263
104337,8,AppleBreen,510
241658,0,AppleBreen,2371
28693,10,MrPositive,58
125851,10,MrPositive,677
147132,8,MrPositive,837
193856,10,MrPositive,1467
26594,10,thesonglessbird,56
268258,9,thesonglessbird,3046
124308,0,wigzisonfire,672
195190,10,wigzisonfire,1475
56852,10,ratlhed,153
165815,9,ratlhed,1064
4695,7,EvanHaseo,9
5395,7,EvanHaseo,9
178090,8,EvanHaseo,1217
35044,10,Whackadoo,71
256315,7,Whackadoo,2790
30561,10,VikramSundar,69
30661,10,VikramSundar,69
18638,10,bubbadukes,34
69512,9,bubbadukes,215
70476,10,bubbadukes,222
104433,10,bubbadukes,514
169205,9,bubbadukes,1108
173751,5,bubbadukes,1166
231782,7,bubbadukes,2147
250284,7,bubbadukes,2617
274164,5,bubbadukes,3150
42792,3,octobersky92,99
74117,0,octobersky92,256
195566,5,octobersky92,1480
200287,1,octobersky92,1562
14826,10,awesomeplayer,25
70263,10,awesomeplayer,220
30140,10,vantz,66
155764,7,vantz,920
203216,0,vantz,1630
92931,3,Avromie,432
144101,2,Avromie,811
4463,10,Shredder95,9
5163,10,Shredder95,9
57168,0,cwatz,153
107484,10,cwatz,534
161701,10,cwatz,999
172527,10,cwatz,1160
180902,10,cwatz,1268
196878,9,cwatz,1509
199036,6,cwatz,1537
229892,3,cwatz,2106
263467,4,cwatz,2941
270793,7,cwatz,3098
277883,6,cwatz,3261
282032,10,cwatz,3369
52762,1,Dikkus,141
138889,2,Dikkus,803
148270,9,Dikkus,849
247620,1,Dikkus,2585
282939,2,Dikkus,3389
131193,9,Seselo,738
158314,8,Seselo,947
57815,9,ImBigking,155
114342,9,ImBigking,595
85126,9,Jcdbengals,343
217763,10,Jcdbengals,1884
263319,9,Jcdbengals,2937
274943,9,Jcdbengals,3163
28905,9,tobemayr,59
61283,7,tobemayr,176
72056,10,tobemayr,233
132927,9,tobemayr,751
178707,10,tobemayr,1235
179835,9,tobemayr,1262
230640,7,tobemayr,2122
151561,9,agent_smashing,864
233451,9,agent_smashing,2172
63431,9,dugazoid,179
91303,8,dugazoid,404
163585,9,dugazoid,1036
164414,8,dugazoid,1050
166528,10,dugazoid,1066
189598,7,dugazoid,1403
192734,9,dugazoid,1448
222093,9,dugazoid,1939
266027,8,dugazoid,2998
278512,8,dugazoid,3273
94314,10,Sarantis,445
127013,10,Sarantis,690
156987,10,Sarantis,934
24877,10,TemplarQuacks95,51
28838,10,TemplarQuacks95,58
62398,10,TemplarQuacks95,179
109030,10,TemplarQuacks95,549
151462,10,TemplarQuacks95,862
49340,9,Trew,126
144742,10,Trew,811
250647,1,thamightyboro,2629
276465,10,thamightyboro,3219
282217,1,thamightyboro,3376
19560,2,S.G.,38
110390,10,S.G.,575
41615,8,MiguelJ.,92
149661,9,MiguelJ.,855
61825,10,Adom,176
129292,10,Adom,718
185163,10,Japanties,1339
247872,0,Japanties,2585
1539,9,BoleZg,2
21797,10,BoleZg,44
63372,9,GaNTZzZ_Pele,179
192101,8,GaNTZzZ_Pele,1438
45588,10,Sveta7,107
54574,6,Sveta7,142
67463,10,Sveta7,201
134558,0,Litorah,780
183332,0,Litorah,1304
53839,10,nathanben20,142
117077,9,nathanben20,618
191966,10,nathanben20,1438
140129,0,Rikardo,803
183672,10,Rikardo,1310
51830,10,JangerGR,136
54757,7,JangerGR,144
65554,10,JangerGR,195
103363,10,JangerGR,498
217536,9,JangerGR,1881
218480,5,JangerGR,1897
268171,10,JangerGR,3045
17180,10,PatrickB,31
153446,7,PatrickB,895
154703,10,PatrickB,911
176146,0,PatrickB,1201
42118,0,ScottM,98
228977,6,ScottM,2094
181426,1,OverkillXLR,1270
